ID_Viaje,Fecha,Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,Tipo_Transporte,Region,Dia_Semana
82516,2023-02-27 07:15:00,Bilbao - Madrid,62,197.0,3,Tren,Bilbao,Monday
82517,2023-02-27 07:16:00,Malaga - Sevilla,43,417.0,38,Tren,Sevilla,Monday
82521,2023-02-27 07:20:00,Sevilla - Madrid,28,454.0,59,Tren,Madrid,Monday
82524,2023-02-27 07:23:00,Barcelona - Bilbao,15,632.0,113,Autobús,Bilbao,Monday
82531,2023-02-27 07:30:00,Valencia - Sevilla,77,698.0,77,Tren,Sevilla,Monday
82532,2023-02-27 07:31:00,Barcelona - Bilbao,94,693.0,27,Tren,Bilbao,Monday
82540,2023-02-27 07:39:00,Madrid - Zaragoza,15,439.0,51,Tren,Madrid,Monday
82545,2023-02-27 07:44:00,Valencia - Sevilla,19,234.0,114,Autobús,Valencia,Monday
82549,2023-02-27 07:48:00,Valencia - Sevilla,30,320.0,35,Autobús,Sevilla,Monday
82550,2023-02-27 07:49:00,Zaragoza - Barcelona,50,53.0,11,Tren,Barcelona,Monday
82558,2023-02-27 07:57:00,Madrid - Barcelona,70,165.0,35,Autobús,Madrid,Monday
82576,2023-02-27 08:15:00,Zaragoza - Barcelona,95,195.0,87,Tren,Barcelona,Monday
82587,2023-02-27 08:26:00,Bilbao - Madrid,72,308.0,37,Autobús,Madrid,Monday
82591,2023-02-27 08:30:00,Madrid - Barcelona,74,193.0,12,Autobús,Madrid,Monday
82605,2023-02-27 08:44:00,Malaga - Sevilla,51,648.0,112,Autobús,Sevilla,Monday
82606,2023-02-27 08:45:00,Bilbao - Madrid,29,76.0,77,Tren,Madrid,Monday
82617,2023-02-27 08:56:00,Malaga - Sevilla,30,246.0,40,Autobús,Malaga,Monday
82623,2023-02-27 09:02:00,Barcelona - Valencia,96,447.0,54,Autobús,Barcelona,Monday
82635,2023-02-27 09:14:00,Malaga - Sevilla,57,103.0,116,Autobús,Sevilla,Monday
82639,2023-02-27 09:18:00,Malaga - Sevilla,63,551.0,3,Tren,Malaga,Monday
82652,2023-02-27 09:31:00,Malaga - Sevilla,59,325.0,70,Tren,Sevilla,Monday
82656,2023-02-27 09:35:00,Sevilla - Madrid,56,267.0,14,Tren,Sevilla,Monday
82679,2023-02-27 09:58:00,Barcelona - Valencia,42,394.0,4,Autobús,Barcelona,Monday
82685,2023-02-27 10:04:00,Madrid - Malaga,64,598.0,90,Tren,Madrid,Monday
82690,2023-02-27 10:09:00,Valencia - Sevilla,95,263.0,89,Autobús,Sevilla,Monday
82695,2023-02-27 10:14:00,Madrid - Barcelona,83,556.0,53,Tren,Barcelona,Monday
82708,2023-02-27 10:27:00,Valencia - Sevilla,16,294.0,12,Tren,Sevilla,Monday
82712,2023-02-27 10:31:00,Madrid - Barcelona,21,385.0,28,Autobús,Barcelona,Monday
82723,2023-02-27 10:42:00,Sevilla - Madrid,37,218.0,52,Tren,Madrid,Monday
82727,2023-02-27 10:46:00,Malaga - Sevilla,22,415.0,1,Autobús,Sevilla,Monday
82729,2023-02-27 10:48:00,Barcelona - Valencia,15,382.0,16,Tren,Barcelona,Monday
82739,2023-02-27 10:58:00,Valencia - Sevilla,39,299.0,30,Autobús,Valencia,Monday
82743,2023-02-27 11:02:00,Malaga - Sevilla,99,378.0,43,Tren,Sevilla,Monday
82756,2023-02-27 11:15:00,Barcelona - Valencia,53,508.0,111,Autobús,Barcelona,Monday
82757,2023-02-27 11:16:00,Madrid - Zaragoza,84,703.0,30,Tren,Madrid,Monday
82759,2023-02-27 11:18:00,Malaga - Sevilla,60,651.0,110,Autobús,Sevilla,Monday
82793,2023-02-27 11:52:00,Barcelona - Valencia,53,505.0,9,Tren,Valencia,Monday
82799,2023-02-27 11:58:00,Barcelona - Valencia,56,613.0,109,Tren,Barcelona,Monday
82829,2023-02-27 12:28:00,Madrid - Zaragoza,72,174.0,0,Autobús,Madrid,Monday
82845,2023-02-27 12:44:00,Sevilla - Madrid,99,20.0,73,Tren,Sevilla,Monday
82846,2023-02-27 12:45:00,Bilbao - Madrid,39,283.0,67,Autobús,Madrid,Monday
82852,2023-02-27 12:51:00,Valencia - Sevilla,83,36.0,106,Autobús,Sevilla,Monday
82858,2023-02-27 12:57:00,Barcelona - Valencia,24,157.0,1,Autobús,Valencia,Monday
82868,2023-02-27 13:07:00,Barcelona - Valencia,42,597.0,7,Autobús,Barcelona,Monday
82872,2023-02-27 13:11:00,Bilbao - Madrid,55,494.0,25,Tren,Madrid,Monday
82880,2023-02-27 13:19:00,Sevilla - Madrid,47,258.0,38,Autobús,Sevilla,Monday
82886,2023-02-27 13:25:00,Valencia - Sevilla,92,629.0,50,Autobús,Valencia,Monday
82896,2023-02-27 13:35:00,Sevilla - Madrid,76,219.0,77,Autobús,Sevilla,Monday
82904,2023-02-27 13:43:00,Zaragoza - Barcelona,16,567.0,91,Autobús,Barcelona,Monday
82906,2023-02-27 13:45:00,Madrid - Malaga,63,157.0,36,Tren,Madrid,Monday
82920,2023-02-27 13:59:00,Bilbao - Madrid,62,302.0,91,Tren,Madrid,Monday
82924,2023-02-27 14:03:00,Malaga - Sevilla,78,191.0,117,Autobús,Malaga,Monday
82930,2023-02-27 14:09:00,Bilbao - Madrid,68,32.0,87,Tren,Madrid,Monday
82931,2023-02-27 14:10:00,Madrid - Malaga,14,68.0,30,Autobús,Malaga,Monday
82935,2023-02-27 14:14:00,Madrid - Malaga,73,658.0,117,Tren,Madrid,Monday
82946,2023-02-27 14:25:00,Malaga - Sevilla,15,299.0,44,Tren,Sevilla,Monday
82947,2023-02-27 14:26:00,Sevilla - Madrid,21,73.0,118,Tren,Sevilla,Monday
82951,2023-02-27 14:30:00,Madrid - Zaragoza,80,367.0,106,Autobús,Madrid,Monday
82959,2023-02-27 14:38:00,Barcelona - Valencia,72,176.0,100,Autobús,Barcelona,Monday
82969,2023-02-27 14:48:00,Barcelona - Valencia,38,455.0,56,Tren,Barcelona,Monday
82981,2023-02-27 15:00:00,Malaga - Sevilla,95,519.0,97,Autobús,Sevilla,Monday
82984,2023-02-27 15:03:00,Malaga - Sevilla,56,156.0,83,Tren,Sevilla,Monday
83017,2023-02-27 15:36:00,Valencia - Sevilla,43,574.0,86,Tren,Valencia,Monday
83046,2023-02-27 16:05:00,Bilbao - Madrid,52,453.0,103,Tren,Bilbao,Monday
83048,2023-02-27 16:07:00,Barcelona - Bilbao,39,397.0,99,Tren,Bilbao,Monday
83062,2023-02-27 16:21:00,Zaragoza - Barcelona,95,652.0,93,Autobús,Barcelona,Monday
83065,2023-02-27 16:24:00,Zaragoza - Barcelona,70,396.0,87,Autobús,Zaragoza,Monday
83071,2023-02-27 16:30:00,Madrid - Zaragoza,26,323.0,62,Tren,Zaragoza,Monday
83072,2023-02-27 16:31:00,Barcelona - Bilbao,66,570.0,11,Autobús,Bilbao,Monday
83075,2023-02-27 16:34:00,Madrid - Zaragoza,76,670.0,116,Autobús,Madrid,Monday
83079,2023-02-27 16:38:00,Madrid - Zaragoza,30,499.0,80,Tren,Madrid,Monday
83083,2023-02-27 16:42:00,Madrid - Barcelona,54,159.0,16,Tren,Madrid,Monday
83089,2023-02-27 16:48:00,Valencia - Sevilla,83,614.0,42,Autobús,Valencia,Monday
83097,2023-02-27 16:56:00,Madrid - Malaga,56,354.0,24,Autobús,Malaga,Monday
83108,2023-02-27 17:07:00,Madrid - Barcelona,64,499.0,4,Tren,Madrid,Monday
83111,2023-02-27 17:10:00,Barcelona - Bilbao,88,232.0,39,Autobús,Bilbao,Monday
83116,2023-02-27 17:15:00,Sevilla - Madrid,22,344.0,98,Autobús,Madrid,Monday
83119,2023-02-27 17:18:00,Valencia - Sevilla,61,568.0,56,Autobús,Valencia,Monday
83121,2023-02-27 17:20:00,Zaragoza - Barcelona,89,714.0,99,Autobús,Barcelona,Monday
83122,2023-02-27 17:21:00,Valencia - Sevilla,50,697.0,14,Tren,Valencia,Monday
83125,2023-02-27 17:24:00,Madrid - Malaga,29,400.0,54,Tren,Madrid,Monday
83129,2023-02-27 17:28:00,Madrid - Barcelona,75,179.0,0,Tren,Madrid,Monday
83132,2023-02-27 17:31:00,Barcelona - Valencia,80,60.0,92,Tren,Barcelona,Monday
83133,2023-02-27 17:32:00,Madrid - Barcelona,95,163.0,99,Tren,Barcelona,Monday
83141,2023-02-27 17:40:00,Madrid - Zaragoza,76,482.0,112,Autobús,Zaragoza,Monday
83143,2023-02-27 17:42:00,Madrid - Barcelona,21,293.0,47,Tren,Madrid,Monday
83160,2023-02-27 17:59:00,Zaragoza - Barcelona,98,176.0,108,Autobús,Zaragoza,Monday
83162,2023-02-27 18:01:00,Malaga - Sevilla,29,63.0,114,Autobús,Sevilla,Monday
83173,2023-02-27 18:12:00,Valencia - Sevilla,96,637.0,31,Tren,Sevilla,Monday
83179,2023-02-27 18:18:00,Barcelona - Bilbao,38,488.0,119,Autobús,Bilbao,Monday
83186,2023-02-27 18:25:00,Sevilla - Madrid,60,614.0,84,Tren,Sevilla,Monday
83194,2023-02-27 18:33:00,Barcelona - Valencia,84,177.0,45,Autobús,Barcelona,Monday
83195,2023-02-27 18:34:00,Barcelona - Valencia,83,577.0,97,Tren,Barcelona,Monday
83215,2023-02-27 18:54:00,Sevilla - Madrid,24,219.0,95,Autobús,Sevilla,Monday
83221,2023-02-27 19:00:00,Barcelona - Bilbao,71,15.0,14,Tren,Barcelona,Monday
83223,2023-02-27 19:02:00,Madrid - Barcelona,74,379.0,35,Tren,Barcelona,Monday
83232,2023-02-27 19:11:00,Bilbao - Madrid,49,216.0,72,Autobús,Bilbao,Monday
83235,2023-02-27 19:14:00,Sevilla - Madrid,85,197.0,100,Tren,Sevilla,Monday
83239,2023-02-27 19:18:00,Madrid - Barcelona,13,600.0,1,Autobús,Madrid,Monday
83248,2023-02-27 19:27:00,Madrid - Zaragoza,90,677.0,89,Tren,Madrid,Monday
83261,2023-02-27 19:40:00,Malaga - Sevilla,35,568.0,6,Tren,Sevilla,Monday
83262,2023-02-27 19:41:00,Malaga - Sevilla,42,90.0,4,Autobús,Malaga,Monday
83270,2023-02-27 19:49:00,Valencia - Sevilla,94,295.0,113,Tren,Sevilla,Monday
83279,2023-02-27 19:58:00,Malaga - Sevilla,17,152.0,30,Autobús,Malaga,Monday
83283,2023-02-27 20:02:00,Madrid - Malaga,93,698.0,28,Autobús,Madrid,Monday
83298,2023-02-27 20:17:00,Madrid - Zaragoza,91,659.0,19,Tren,Zaragoza,Monday
83306,2023-02-27 20:25:00,Barcelona - Valencia,76,295.0,62,Autobús,Barcelona,Monday
83315,2023-02-27 20:34:00,Zaragoza - Barcelona,58,563.0,106,Autobús,Zaragoza,Monday
83316,2023-02-27 20:35:00,Madrid - Malaga,14,111.0,44,Autobús,Madrid,Monday
83320,2023-02-27 20:39:00,Madrid - Barcelona,10,331.0,112,Autobús,Madrid,Monday
83323,2023-02-27 20:42:00,Sevilla - Madrid,52,684.0,34,Autobús,Sevilla,Monday
83324,2023-02-27 20:43:00,Madrid - Malaga,27,376.0,43,Autobús,Malaga,Monday
83344,2023-02-27 21:03:00,Sevilla - Madrid,74,311.0,80,Tren,Madrid,Monday
83346,2023-02-27 21:05:00,Madrid - Malaga,67,471.0,84,Tren,Madrid,Monday
83351,2023-02-27 21:10:00,Barcelona - Bilbao,33,136.0,36,Tren,Bilbao,Monday
83356,2023-02-27 21:15:00,Sevilla - Madrid,24,53.0,97,Autobús,Sevilla,Monday
83359,2023-02-27 21:18:00,Madrid - Zaragoza,97,317.0,31,Tren,Madrid,Monday
83362,2023-02-27 21:21:00,Zaragoza - Barcelona,29,95.0,82,Tren,Barcelona,Monday
83367,2023-02-27 21:26:00,Malaga - Sevilla,73,623.0,39,Autobús,Malaga,Monday
83368,2023-02-27 21:27:00,Malaga - Sevilla,57,182.0,72,Tren,Malaga,Monday
83376,2023-02-27 21:35:00,Madrid - Malaga,13,570.0,82,Tren,Malaga,Monday
83378,2023-02-27 21:37:00,Madrid - Zaragoza,24,475.0,52,Tren,Zaragoza,Monday
83381,2023-02-27 21:40:00,Barcelona - Valencia,61,446.0,4,Autobús,Valencia,Monday
83386,2023-02-27 21:45:00,Barcelona - Valencia,59,359.0,90,Autobús,Valencia,Monday
83400,2023-02-27 21:59:00,Sevilla - Madrid,33,331.0,6,Tren,Madrid,Monday
83420,2023-02-27 22:19:00,Malaga - Sevilla,80,179.0,110,Autobús,Malaga,Monday
83425,2023-02-27 22:24:00,Malaga - Sevilla,46,715.0,11,Tren,Malaga,Monday
83429,2023-02-27 22:28:00,Malaga - Sevilla,76,428.0,40,Autobús,Sevilla,Monday
83444,2023-02-27 22:43:00,Bilbao - Madrid,69,115.0,101,Autobús,Madrid,Monday
83453,2023-02-27 22:52:00,Barcelona - Valencia,79,416.0,115,Autobús,Barcelona,Monday
83456,2023-02-27 22:55:00,Madrid - Barcelona,27,278.0,58,Tren,Madrid,Monday
83457,2023-02-27 22:56:00,Bilbao - Madrid,43,127.0,76,Tren,Madrid,Monday
83469,2023-02-27 23:08:00,Valencia - Sevilla,24,63.0,86,Tren,Sevilla,Monday
83488,2023-02-27 23:27:00,Barcelona - Valencia,72,342.0,57,Autobús,Valencia,Monday
83494,2023-02-27 23:33:00,Madrid - Barcelona,58,459.0,55,Autobús,Barcelona,Monday
83499,2023-02-27 23:38:00,Malaga - Sevilla,32,527.0,87,Tren,Malaga,Monday
83501,2023-02-27 23:40:00,Bilbao - Madrid,54,103.0,39,Autobús,Madrid,Monday
83513,2023-02-27 23:52:00,Madrid - Barcelona,80,295.0,72,Autobús,Barcelona,Monday
83521,2023-02-28 00:00:00,Malaga - Sevilla,31,374.0,65,Autobús,Sevilla,Tuesday
83522,2023-02-28 00:01:00,Barcelona - Bilbao,46,202.0,74,Tren,Barcelona,Tuesday
83529,2023-02-28 00:08:00,Bilbao - Madrid,18,40.0,86,Autobús,Madrid,Tuesday
83538,2023-02-28 00:17:00,Valencia - Sevilla,53,647.0,5,Tren,Valencia,Tuesday
83545,2023-02-28 00:24:00,Sevilla - Madrid,74,536.0,119,Autobús,Sevilla,Tuesday
83567,2023-02-28 00:46:00,Madrid - Barcelona,34,627.0,6,Autobús,Madrid,Tuesday
83568,2023-02-28 00:47:00,Barcelona - Valencia,77,520.0,114,Tren,Barcelona,Tuesday
83569,2023-02-28 00:48:00,Barcelona - Bilbao,37,387.0,38,Tren,Barcelona,Tuesday
83570,2023-02-28 00:49:00,Madrid - Zaragoza,48,332.0,29,Tren,Zaragoza,Tuesday
83573,2023-02-28 00:52:00,Barcelona - Valencia,68,405.0,74,Autobús,Valencia,Tuesday
83595,2023-02-28 01:14:00,Madrid - Barcelona,57,91.0,48,Autobús,Barcelona,Tuesday
83598,2023-02-28 01:17:00,Malaga - Sevilla,65,332.0,96,Autobús,Sevilla,Tuesday
83603,2023-02-28 01:22:00,Barcelona - Valencia,56,587.0,55,Tren,Valencia,Tuesday
83620,2023-02-28 01:39:00,Zaragoza - Barcelona,26,444.0,20,Tren,Zaragoza,Tuesday
83625,2023-02-28 01:44:00,Madrid - Malaga,93,389.0,4,Tren,Malaga,Tuesday
83629,2023-02-28 01:48:00,Barcelona - Bilbao,24,675.0,70,Autobús,Bilbao,Tuesday
83637,2023-02-28 01:56:00,Malaga - Sevilla,88,80.0,106,Autobús,Sevilla,Tuesday
83640,2023-02-28 01:59:00,Sevilla - Madrid,60,300.0,65,Autobús,Madrid,Tuesday
83648,2023-02-28 02:07:00,Barcelona - Valencia,69,181.0,76,Autobús,Barcelona,Tuesday
83653,2023-02-28 02:12:00,Barcelona - Valencia,96,416.0,86,Autobús,Barcelona,Tuesday
83657,2023-02-28 02:16:00,Bilbao - Madrid,26,574.0,34,Autobús,Madrid,Tuesday
83658,2023-02-28 02:17:00,Madrid - Barcelona,24,78.0,65,Tren,Barcelona,Tuesday
83674,2023-02-28 02:33:00,Barcelona - Bilbao,23,464.0,4,Tren,Barcelona,Tuesday
83683,2023-02-28 02:42:00,Madrid - Barcelona,25,163.0,71,Autobús,Madrid,Tuesday
83685,2023-02-28 02:44:00,Madrid - Malaga,86,162.0,29,Autobús,Malaga,Tuesday
83709,2023-02-28 03:08:00,Sevilla - Madrid,27,296.0,82,Autobús,Sevilla,Tuesday
83720,2023-02-28 03:19:00,Zaragoza - Barcelona,44,575.0,25,Autobús,Zaragoza,Tuesday
83728,2023-02-28 03:27:00,Valencia - Sevilla,26,690.0,76,Tren,Valencia,Tuesday
83732,2023-02-28 03:31:00,Madrid - Barcelona,30,20.0,101,Tren,Barcelona,Tuesday
83736,2023-02-28 03:35:00,Malaga - Sevilla,24,308.0,70,Autobús,Malaga,Tuesday
83757,2023-02-28 03:56:00,Sevilla - Madrid,46,200.0,100,Tren,Sevilla,Tuesday
83762,2023-02-28 04:01:00,Madrid - Zaragoza,27,89.0,34,Autobús,Madrid,Tuesday
83763,2023-02-28 04:02:00,Barcelona - Bilbao,30,267.0,90,Autobús,Bilbao,Tuesday
83764,2023-02-28 04:03:00,Sevilla - Madrid,23,632.0,94,Autobús,Sevilla,Tuesday
83785,2023-02-28 04:24:00,Sevilla - Madrid,12,256.0,49,Autobús,Sevilla,Tuesday
83787,2023-02-28 04:26:00,Bilbao - Madrid,25,678.0,39,Autobús,Madrid,Tuesday
83790,2023-02-28 04:29:00,Madrid - Zaragoza,24,565.0,71,Tren,Zaragoza,Tuesday
83793,2023-02-28 04:32:00,Bilbao - Madrid,55,580.0,44,Autobús,Bilbao,Tuesday
83817,2023-02-28 04:56:00,Barcelona - Valencia,87,240.0,9,Tren,Valencia,Tuesday
83831,2023-02-28 05:10:00,Sevilla - Madrid,31,440.0,74,Autobús,Madrid,Tuesday
83832,2023-02-28 05:11:00,Barcelona - Valencia,31,380.0,7,Tren,Valencia,Tuesday
83835,2023-02-28 05:14:00,Madrid - Malaga,17,709.0,82,Tren,Malaga,Tuesday
83837,2023-02-28 05:16:00,Madrid - Zaragoza,16,93.0,94,Autobús,Madrid,Tuesday
83849,2023-02-28 05:28:00,Zaragoza - Barcelona,59,682.0,5,Tren,Zaragoza,Tuesday
83853,2023-02-28 05:32:00,Zaragoza - Barcelona,55,404.0,93,Autobús,Zaragoza,Tuesday
83866,2023-02-28 05:45:00,Madrid - Malaga,38,308.0,99,Tren,Malaga,Tuesday
83868,2023-02-28 05:47:00,Madrid - Barcelona,28,463.0,63,Autobús,Madrid,Tuesday
83870,2023-02-28 05:49:00,Madrid - Malaga,40,163.0,42,Tren,Madrid,Tuesday
83871,2023-02-28 05:50:00,Madrid - Malaga,10,101.0,78,Tren,Malaga,Tuesday
83878,2023-02-28 05:57:00,Malaga - Sevilla,33,428.0,78,Tren,Sevilla,Tuesday
83885,2023-02-28 06:04:00,Sevilla - Madrid,22,37.0,59,Autobús,Madrid,Tuesday
83891,2023-02-28 06:10:00,Sevilla - Madrid,29,163.0,73,Autobús,Madrid,Tuesday
83893,2023-02-28 06:12:00,Madrid - Malaga,96,102.0,41,Autobús,Madrid,Tuesday
83907,2023-02-28 06:26:00,Malaga - Sevilla,96,134.0,43,Autobús,Sevilla,Tuesday
83915,2023-02-28 06:34:00,Bilbao - Madrid,79,492.0,89,Tren,Madrid,Tuesday
83922,2023-02-28 06:41:00,Zaragoza - Barcelona,33,445.0,57,Tren,Barcelona,Tuesday
83925,2023-02-28 06:44:00,Madrid - Barcelona,84,522.0,15,Autobús,Barcelona,Tuesday
83932,2023-02-28 06:51:00,Barcelona - Bilbao,16,619.0,69,Autobús,Bilbao,Tuesday
83936,2023-02-28 06:55:00,Sevilla - Madrid,40,688.0,82,Tren,Sevilla,Tuesday
83941,2023-02-28 07:00:00,Malaga - Sevilla,16,376.0,7,Autobús,Sevilla,Tuesday
83947,2023-02-28 07:06:00,Zaragoza - Barcelona,68,115.0,35,Tren,Barcelona,Tuesday
83953,2023-02-28 07:12:00,Madrid - Malaga,40,64.0,52,Tren,Malaga,Tuesday
83956,2023-02-28 07:15:00,Barcelona - Valencia,55,533.0,89,Autobús,Valencia,Tuesday
83958,2023-02-28 07:17:00,Zaragoza - Barcelona,65,565.0,99,Autobús,Barcelona,Tuesday
83971,2023-02-28 07:30:00,Zaragoza - Barcelona,24,596.0,105,Tren,Zaragoza,Tuesday
83977,2023-02-28 07:36:00,Valencia - Sevilla,28,631.0,90,Tren,Valencia,Tuesday
83985,2023-02-28 07:44:00,Valencia - Sevilla,62,66.0,61,Tren,Valencia,Tuesday
83987,2023-02-28 07:46:00,Sevilla - Madrid,25,441.0,54,Autobús,Madrid,Tuesday
83992,2023-02-28 07:51:00,Barcelona - Valencia,18,395.0,73,Tren,Barcelona,Tuesday
84010,2023-02-28 08:09:00,Barcelona - Valencia,75,274.0,9,Tren,Barcelona,Tuesday
84013,2023-02-28 08:12:00,Malaga - Sevilla,58,140.0,112,Autobús,Malaga,Tuesday
84032,2023-02-28 08:31:00,Sevilla - Madrid,15,173.0,77,Tren,Madrid,Tuesday
84033,2023-02-28 08:32:00,Valencia - Sevilla,55,180.0,111,Tren,Valencia,Tuesday
84042,2023-02-28 08:41:00,Barcelona - Bilbao,15,241.0,70,Autobús,Barcelona,Tuesday
84045,2023-02-28 08:44:00,Madrid - Malaga,56,531.0,60,Tren,Malaga,Tuesday
84048,2023-02-28 08:47:00,Zaragoza - Barcelona,63,403.0,112,Autobús,Barcelona,Tuesday
84063,2023-02-28 09:02:00,Madrid - Malaga,68,687.0,62,Autobús,Malaga,Tuesday
84065,2023-02-28 09:04:00,Madrid - Barcelona,43,687.0,105,Tren,Madrid,Tuesday
84067,2023-02-28 09:06:00,Madrid - Barcelona,41,108.0,34,Autobús,Madrid,Tuesday
84071,2023-02-28 09:10:00,Sevilla - Madrid,20,486.0,108,Tren,Sevilla,Tuesday
84075,2023-02-28 09:14:00,Zaragoza - Barcelona,75,131.0,23,Tren,Barcelona,Tuesday
84080,2023-02-28 09:19:00,Malaga - Sevilla,42,271.0,39,Tren,Malaga,Tuesday
84083,2023-02-28 09:22:00,Barcelona - Bilbao,99,335.0,44,Autobús,Barcelona,Tuesday
84090,2023-02-28 09:29:00,Valencia - Sevilla,36,224.0,31,Tren,Sevilla,Tuesday
84101,2023-02-28 09:40:00,Zaragoza - Barcelona,54,53.0,55,Tren,Zaragoza,Tuesday
84102,2023-02-28 09:41:00,Barcelona - Valencia,83,423.0,15,Tren,Barcelona,Tuesday
84115,2023-02-28 09:54:00,Barcelona - Valencia,67,594.0,35,Autobús,Valencia,Tuesday
84119,2023-02-28 09:58:00,Madrid - Malaga,61,86.0,81,Autobús,Madrid,Tuesday
84122,2023-02-28 10:01:00,Barcelona - Valencia,59,423.0,53,Tren,Valencia,Tuesday
84125,2023-02-28 10:04:00,Barcelona - Valencia,64,656.0,72,Tren,Barcelona,Tuesday
84129,2023-02-28 10:08:00,Malaga - Sevilla,88,126.0,86,Autobús,Sevilla,Tuesday
84131,2023-02-28 10:10:00,Madrid - Zaragoza,98,649.0,9,Tren,Zaragoza,Tuesday
84146,2023-02-28 10:25:00,Madrid - Malaga,90,139.0,47,Tren,Malaga,Tuesday
84155,2023-02-28 10:34:00,Sevilla - Madrid,93,212.0,49,Autobús,Madrid,Tuesday
84157,2023-02-28 10:36:00,Madrid - Malaga,87,39.0,31,Autobús,Malaga,Tuesday
84172,2023-02-28 10:51:00,Madrid - Malaga,97,513.0,10,Tren,Malaga,Tuesday
84174,2023-02-28 10:53:00,Zaragoza - Barcelona,65,62.0,77,Autobús,Barcelona,Tuesday
84180,2023-02-28 10:59:00,Zaragoza - Barcelona,25,144.0,116,Autobús,Barcelona,Tuesday
84183,2023-02-28 11:02:00,Madrid - Zaragoza,79,409.0,118,Autobús,Zaragoza,Tuesday
84184,2023-02-28 11:03:00,Madrid - Zaragoza,23,407.0,48,Tren,Madrid,Tuesday
84200,2023-02-28 11:19:00,Barcelona - Bilbao,85,310.0,114,Autobús,Bilbao,Tuesday
84210,2023-02-28 11:29:00,Madrid - Barcelona,81,600.0,23,Tren,Barcelona,Tuesday
84232,2023-02-28 11:51:00,Zaragoza - Barcelona,90,76.0,44,Tren,Zaragoza,Tuesday
84241,2023-02-28 12:00:00,Sevilla - Madrid,78,245.0,98,Tren,Sevilla,Tuesday
84246,2023-02-28 12:05:00,Madrid - Barcelona,88,31.0,44,Tren,Barcelona,Tuesday
84254,2023-02-28 12:13:00,Barcelona - Bilbao,33,315.0,4,Autobús,Barcelona,Tuesday
84260,2023-02-28 12:19:00,Barcelona - Bilbao,62,523.0,5,Tren,Barcelona,Tuesday
84269,2023-02-28 12:28:00,Sevilla - Madrid,25,417.0,57,Autobús,Sevilla,Tuesday
84272,2023-02-28 12:31:00,Madrid - Malaga,40,15.0,60,Tren,Madrid,Tuesday
84273,2023-02-28 12:32:00,Malaga - Sevilla,61,581.0,35,Tren,Malaga,Tuesday
84274,2023-02-28 12:33:00,Valencia - Sevilla,67,475.0,1,Tren,Valencia,Tuesday
84280,2023-02-28 12:39:00,Madrid - Zaragoza,75,479.0,37,Autobús,Zaragoza,Tuesday
84285,2023-02-28 12:44:00,Bilbao - Madrid,95,559.0,22,Tren,Bilbao,Tuesday
84287,2023-02-28 12:46:00,Malaga - Sevilla,22,717.0,69,Autobús,Malaga,Tuesday
84293,2023-02-28 12:52:00,Madrid - Zaragoza,27,665.0,18,Tren,Madrid,Tuesday
84312,2023-02-28 13:11:00,Madrid - Malaga,71,633.0,111,Tren,Madrid,Tuesday
84321,2023-02-28 13:20:00,Barcelona - Bilbao,89,73.0,71,Tren,Bilbao,Tuesday
84330,2023-02-28 13:29:00,Sevilla - Madrid,59,83.0,22,Tren,Sevilla,Tuesday
84363,2023-02-28 14:02:00,Barcelona - Bilbao,74,556.0,37,Tren,Barcelona,Tuesday
84391,2023-02-28 14:30:00,Zaragoza - Barcelona,71,274.0,37,Autobús,Zaragoza,Tuesday
84419,2023-02-28 14:58:00,Zaragoza - Barcelona,16,384.0,3,Tren,Zaragoza,Tuesday
84426,2023-02-28 15:05:00,Madrid - Barcelona,22,619.0,28,Tren,Barcelona,Tuesday
84427,2023-02-28 15:06:00,Madrid - Malaga,50,374.0,26,Tren,Malaga,Tuesday
84430,2023-02-28 15:09:00,Barcelona - Bilbao,37,607.0,112,Autobús,Barcelona,Tuesday
84434,2023-02-28 15:13:00,Barcelona - Bilbao,78,691.0,71,Autobús,Bilbao,Tuesday
84437,2023-02-28 15:16:00,Valencia - Sevilla,44,197.0,8,Autobús,Valencia,Tuesday
84445,2023-02-28 15:24:00,Madrid - Barcelona,86,413.0,5,Autobús,Madrid,Tuesday
84468,2023-02-28 15:47:00,Madrid - Zaragoza,47,113.0,69,Tren,Madrid,Tuesday
84501,2023-02-28 16:20:00,Sevilla - Madrid,54,380.0,72,Autobús,Sevilla,Tuesday
84519,2023-02-28 16:38:00,Madrid - Zaragoza,40,697.0,112,Autobús,Zaragoza,Tuesday
84523,2023-02-28 16:42:00,Madrid - Barcelona,14,611.0,46,Autobús,Madrid,Tuesday
84529,2023-02-28 16:48:00,Valencia - Sevilla,33,600.0,67,Tren,Valencia,Tuesday
84542,2023-02-28 17:01:00,Barcelona - Valencia,61,77.0,1,Tren,Valencia,Tuesday
84548,2023-02-28 17:07:00,Barcelona - Bilbao,24,113.0,89,Autobús,Bilbao,Tuesday
84551,2023-02-28 17:10:00,Barcelona - Bilbao,63,70.0,87,Tren,Barcelona,Tuesday
84554,2023-02-28 17:13:00,Bilbao - Madrid,18,473.0,63,Tren,Madrid,Tuesday
84555,2023-02-28 17:14:00,Barcelona - Valencia,10,92.0,110,Tren,Valencia,Tuesday
84557,2023-02-28 17:16:00,Sevilla - Madrid,50,392.0,112,Tren,Madrid,Tuesday
